id,score_date,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr
JMAN_18409549,24-03-2023,504.0,504.0,0.0,0.0,0.0,0.0
JMAN_9999715,31-03-2023,10620.0,10620.0,0.0,0.0,0.0,0.0
JMAN_18390619,24-03-2023,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_2479749,27-01-2023,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_9020327,27-01-2023,22056.0,22056.0,0.0,0.0,0.0,0.0
JMAN_2478556,03-03-2023,20400.0,26055.0,5655.0,0.0,-2331.923077,0.0
JMAN_18173797,06-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2453592,13-01-2023,3504.0,3504.0,0.0,0.0,0.0,0.0
JMAN_12537206,31-03-2023,6636.0,12420.0,5784.0,0.0,1896.0,0.0
JMAN_18410406,06-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_11762688,20-01-2023,5940.0,8316.0,2376.0,0.0,2376.0,0.0
JMAN_2449786,03-03-2023,8948.04,9504.96,0.0,556.92,0.0,0.0
JMAN_12250851,17-03-2023,242.04,247.92,0.0,5.88,0.0,0.0
JMAN_2474309,13-01-2023,120.0,,-120.0,0.0,0.0,-120.0
JMAN_9097813,20-01-2023,2148.0,2148.0,0.0,0.0,0.0,0.0
JMAN_13704353,06-01-2023,13248.0,19800.0,6552.0,0.0,4968.0,0.0
JMAN_109835,03-03-2023,47255.04,50400.0,3144.96,0.0,0.0,0.0
JMAN_2460501,17-02-2023,31392.0,40032.0,8640.0,0.0,0.0,0.0
JMAN_13010076,17-03-2023,35784.0,38055.96,0.0,2271.96,0.0,0.0
JMAN_2446890,03-02-2023,432.0,528.0,96.0,0.0,0.0,0.0
JMAN_11623101,06-01-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_2481522,13-01-2023,50592.0,55056.0,4464.0,0.0,3564.0,0.0
JMAN_14142262,06-01-2023,4313.52,4502.88,0.0,189.36,0.0,0.0
JMAN_2421258,20-01-2023,321.6,,-321.6,0.0,0.0,-321.6
JMAN_9281732,17-03-2023,126500.04,126500.04,0.0,0.0,0.0,0.0
JMAN_2457215,17-02-2023,20520.48,20917.92,0.0,397.44,0.0,0.0
JMAN_2446015,27-01-2023,424.56,429.48,0.0,4.92,0.0,0.0
JMAN_18127929,27-01-2023,684.0,456.0,-228.0,0.0,-228.0,0.0
JMAN_9773302,03-03-2023,114.6,145.68,26.04,5.04,0.0,0.0
JMAN_9773302,17-02-2023,116.88,145.68,26.04,2.76,0.0,0.0
JMAN_18057083,03-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2420550,17-02-2023,221.64,231.48,0.0,9.84,0.0,0.0
JMAN_9014680,24-02-2023,1727.4,1760.76,0.0,33.36,0.0,0.0
JMAN_18409955,20-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9008035,10-03-2023,751.68,,-751.68,0.0,0.0,-751.68
JMAN_2470276,10-03-2023,17040.0,20856.0,3816.0,0.0,0.0,0.0
JMAN_14519900,31-03-2023,2376.0,2760.0,384.0,0.0,0.0,0.0
JMAN_2461712,13-01-2023,28728.0,28728.0,0.0,0.0,0.0,0.0
JMAN_2467540,06-01-2023,6072.0,,-6130.2,58.2,0.0,-6130.2
JMAN_9316425,27-01-2023,2088.0,2376.0,288.0,0.0,0.0,0.0
JMAN_9970803,13-01-2023,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_17630843,03-02-2023,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_18411232,13-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9089265,03-03-2023,8316.0,8316.0,0.0,0.0,0.0,0.0
JMAN_2468367,03-03-2023,8316.0,8316.0,0.0,0.0,0.0,0.0
JMAN_17631267,03-02-2023,684.0,828.0,144.0,171.84,0.0,0.0
JMAN_2459852,24-02-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9384676,24-03-2023,600.0,600.0,0.0,0.0,0.0,0.0
JMAN_2481522,03-03-2023,55056.0,55056.0,0.0,0.0,0.0,0.0
JMAN_2456605,24-03-2023,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_2476067,10-03-2023,672.0,768.0,96.0,0.0,0.0,0.0
JMAN_12647035,24-02-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2476052,06-01-2023,217.8,227.4,0.0,9.6,0.0,0.0
JMAN_9340799,24-02-2023,2016.0,,-2016.0,0.0,0.0,-2016.0
JMAN_2457215,13-01-2023,20325.84,20563.8,0.0,237.96,0.0,0.0
JMAN_9420063,17-02-2023,13300.08,13300.08,0.0,0.0,0.0,0.0
JMAN_18127929,17-02-2023,684.0,456.0,-228.0,0.0,-228.0,0.0
JMAN_9022819,03-02-2023,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_9163394,03-02-2023,3204.0,3204.0,0.0,0.0,0.0,0.0
JMAN_9019035,10-03-2023,1308.0,1668.0,360.0,0.0,0.0,0.0
JMAN_9000512,13-01-2023,9545.4,12338.28,2650.08,142.8,0.0,2650.08
JMAN_16164717,27-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9160150,10-02-2023,1224.0,,-1224.0,0.0,0.0,-1224.0
JMAN_9026784,17-02-2023,24708.0,,-24708.0,0.0,-6000.0,-18708.0
JMAN_9002599,31-03-2023,63.72,65.28,0.0,1.56,0.0,0.0
JMAN_10069632,27-01-2023,336.0,408.0,72.0,0.0,0.0,0.0
JMAN_9084558,27-01-2023,708.0,708.0,0.0,0.0,0.0,0.0
JMAN_13704353,17-03-2023,13248.0,19800.0,6552.0,0.0,4968.0,0.0
JMAN_18126654,31-03-2023,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_11055836,24-02-2023,11700.48,13762.08,1765.68,295.92,1765.698462,0.0
JMAN_9000371,24-03-2023,1164.0,1392.0,228.0,0.0,0.0,0.0
JMAN_12085153,24-02-2023,5836.68,7637.88,1516.2,285.0,0.0,0.0
JMAN_18391388,24-02-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_2262012,17-03-2023,108.0,,-108.0,0.0,0.0,-108.0
JMAN_2451147,03-03-2023,4680.0,5580.0,900.0,0.0,0.0,0.0
JMAN_10227669,20-01-2023,228.0,4500.0,4272.0,0.0,0.0,4272.0
JMAN_9031450,10-03-2023,1140.0,1656.0,516.0,0.0,276.0,0.0
JMAN_9026515,10-02-2023,852.0,1008.0,156.0,0.0,0.0,0.0
JMAN_2474696,06-01-2023,600.0,600.0,0.0,0.0,0.0,0.0
JMAN_9023151,24-03-2023,10740.0,,-10740.0,0.0,0.0,-10740.0
JMAN_9002990,27-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_18410413,20-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2441174,24-03-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_18362423,10-02-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_18410389,06-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9163394,24-03-2023,3204.0,3204.0,0.0,0.0,0.0,0.0
JMAN_2447241,17-03-2023,1068.0,1068.0,0.0,0.0,0.0,0.0
JMAN_12382809,13-01-2023,5232.0,5232.0,0.0,0.0,0.0,0.0
JMAN_9000101,13-01-2023,708.0,708.0,0.0,0.0,0.0,0.0
JMAN_2462242,10-03-2023,1596.0,1368.0,-228.0,0.0,-228.0,0.0
JMAN_9406927,03-02-2023,590436.0,590436.0,0.0,0.0,0.0,0.0
JMAN_18409963,17-02-2023,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_9034647,06-01-2023,720.0,,-720.0,0.0,0.0,-720.0
JMAN_9034647,24-02-2023,720.0,,-720.0,0.0,0.0,-720.0
JMAN_11352880,24-03-2023,28584.0,45684.0,17100.0,0.0,4176.0,0.0
JMAN_9075938,31-03-2023,7668.0,8268.0,600.0,0.0,600.0,0.0
JMAN_10377531,13-01-2023,2040.0,2040.0,0.0,0.0,0.0,0.0
JMAN_9052224,24-03-2023,224568.0,,-224568.0,0.0,0.0,-224568.0
JMAN_9030043,24-02-2023,18360.0,19440.0,1080.0,0.0,1080.0,0.0
JMAN_17645578,20-01-2023,912.0,1368.0,456.0,0.0,456.0,0.0
JMAN_9080095,17-02-2023,300.0,,-300.0,0.0,0.0,-300.0
JMAN_2478636,10-03-2023,2844.0,2844.0,0.0,0.0,0.0,0.0
JMAN_2470882,03-02-2023,3924.0,2616.0,-1308.0,0.0,-1308.0,0.0
JMAN_2388391,03-02-2023,443.28,1388.64,890.64,54.72,222.6,667.92
JMAN_2466310,27-01-2023,6372.0,6372.0,0.0,0.0,0.0,0.0
JMAN_16087982,03-02-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9014071,06-01-2023,300.0,528.0,228.0,0.0,0.0,0.0
JMAN_2448495,06-01-2023,64.32,65.04,0.0,0.72,0.0,0.0
JMAN_2458057,24-03-2023,636.96,652.44,0.0,15.48,0.0,0.0
JMAN_2443914,17-02-2023,441.6,450.12,0.0,8.52,0.0,0.0
JMAN_14726436,17-03-2023,2844.0,2844.0,0.0,0.0,0.0,0.0
JMAN_18315630,17-03-2023,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_18410832,06-01-2023,420.0,420.0,0.0,0.0,0.0,0.0
JMAN_2462717,24-03-2023,2952.0,2952.0,0.0,0.0,0.0,0.0
JMAN_9036591,06-01-2023,23156.04,23427.0,0.0,270.96,0.0,0.0
JMAN_9021826,31-03-2023,2052.0,2052.0,0.0,0.0,0.0,0.0
JMAN_9020100,03-02-2023,974.04,1191.48,195.84,21.6,195.912,0.0
JMAN_2483334,10-02-2023,9660.0,10512.0,852.0,0.0,852.0,0.0
JMAN_2476991,06-01-2023,4704.0,4704.0,0.0,0.0,0.0,0.0
JMAN_2464445,24-02-2023,4152.0,4152.0,0.0,0.0,0.0,0.0
JMAN_9391855,06-01-2023,1742.88,1819.32,0.0,328.2,0.0,0.0
JMAN_2457132,31-03-2023,42240.0,42240.0,0.0,0.0,0.0,0.0
JMAN_2432487,03-03-2023,815.28,847.32,0.0,32.04,0.0,0.0
JMAN_18351475,03-03-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_18055644,10-02-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_11604060,06-01-2023,1132.8,1182.6,0.0,49.8,0.0,0.0
JMAN_18271448,06-01-2023,1680.0,1260.0,-420.0,0.0,-420.0,0.0
JMAN_2456787,10-03-2023,22517.04,25387.2,2280.48,600.24,2264.412,0.0
JMAN_2460501,10-02-2023,31392.0,40032.0,8640.0,0.0,0.0,0.0
JMAN_18411656,10-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9007825,13-01-2023,396.0,396.0,0.0,0.0,0.0,0.0
JMAN_2439899,31-03-2023,8943.12,4619.4,-4529.16,205.44,-2303.64,-2225.52
JMAN_2435848,31-03-2023,12623.16,13229.52,0.0,606.36,0.0,0.0
JMAN_9017319,10-03-2023,1980.0,2508.0,528.0,0.0,0.0,0.0
JMAN_16138422,27-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2481216,17-02-2023,7757.52,8100.84,0.0,343.32,0.0,0.0
JMAN_18409532,06-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_10112853,13-01-2023,2469.6,2469.6,0.0,0.0,0.0,0.0
JMAN_9026515,20-01-2023,852.0,852.0,0.0,0.0,0.0,0.0
JMAN_9029087,06-01-2023,9540.0,9540.0,0.0,0.0,0.0,0.0
JMAN_9310859,31-03-2023,11220.0,4740.0,-6480.0,0.0,-6120.0,0.0
JMAN_10703891,10-03-2023,192.0,,-192.0,0.0,0.0,-192.0
JMAN_9420063,13-01-2023,13300.08,13300.08,0.0,0.0,0.0,0.0
JMAN_2449307,31-03-2023,756.0,1056.0,300.0,0.0,108.0,0.0
JMAN_2449307,13-01-2023,756.0,864.0,108.0,0.0,108.0,0.0
JMAN_16157568,17-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2479290,17-03-2023,3924.0,4836.0,912.0,0.0,912.0,0.0
JMAN_2474522,10-03-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_18173797,24-02-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_18311051,20-01-2023,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_9361784,17-03-2023,17687.76,17820.0,132.24,0.0,0.0,0.0
JMAN_9016383,03-02-2023,1704.0,1704.0,0.0,0.0,0.0,0.0
JMAN_10377531,24-03-2023,2040.0,,-2040.0,0.0,0.0,-2040.0
JMAN_10933641,03-03-2023,11880.0,11880.0,0.0,0.0,0.0,0.0
JMAN_9203571,17-02-2023,5364.0,,-5364.0,0.0,0.0,-5364.0
JMAN_9000902,31-03-2023,4590.24,4810.68,0.0,220.44,0.0,0.0
JMAN_2335690,24-02-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_10835428,20-01-2023,1500.0,5700.0,4200.0,0.0,4200.0,0.0
JMAN_9003291,24-02-2023,108.0,,-108.0,0.0,0.0,-108.0
JMAN_18055644,31-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2433431,03-03-2023,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_9040231,17-03-2023,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2448185,10-03-2023,1548.0,1944.0,396.0,0.0,0.0,0.0
JMAN_11055836,03-03-2023,11477.04,13762.08,1765.68,519.36,1765.698462,0.0
JMAN_9001024,17-03-2023,960.0,960.0,0.0,2271.96,0.0,0.0
JMAN_2466310,31-03-2023,6372.0,7452.0,1080.0,0.0,0.0,0.0
JMAN_10739656,10-03-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_18410839,24-02-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2411898,13-01-2023,240.0,300.0,60.0,0.0,60.0,0.0
JMAN_9931074,17-03-2023,5808.0,,-5808.0,0.0,0.0,-5808.0
JMAN_9031383,31-03-2023,2124.0,2484.0,360.0,0.0,0.0,0.0
JMAN_9003728,24-03-2023,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_9662440,13-01-2023,32373.0,32373.0,0.0,0.0,0.0,0.0
JMAN_9031987,31-03-2023,63840.0,77760.0,13920.0,0.0,0.0,0.0
JMAN_9032834,10-02-2023,2784.0,2784.0,0.0,0.0,0.0,0.0
JMAN_9023355,24-03-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2445549,24-03-2023,8088.0,8088.0,0.0,0.0,0.0,0.0
JMAN_10442134,27-01-2023,20583.96,30507.84,9923.88,0.0,7485.076364,0.0
JMAN_9603377,03-02-2023,1500.0,,-1500.0,0.0,0.0,-1500.0
JMAN_2451145,17-02-2023,4246.8,5520.72,1171.2,102.72,0.0,0.0
JMAN_2469141,10-03-2023,1743.12,1522.44,-296.64,75.96,-296.62,0.0
JMAN_9045968,24-03-2023,261.48,334.92,61.76,694.96,0.0,0.0
JMAN_9000902,17-02-2023,4669.32,4875.96,0.0,206.64,0.0,0.0
JMAN_9003668,24-03-2023,5580.0,5715.48,0.0,135.48,0.0,0.0
JMAN_11618371,10-03-2023,16632.0,16632.0,0.0,0.0,0.0,0.0
JMAN_10473228,06-01-2023,52420.44,66676.44,14256.0,0.0,13729.26447,0.0
JMAN_2439899,06-01-2023,9030.84,9136.44,0.0,105.6,0.0,0.0
JMAN_2459391,31-03-2023,936.0,1116.0,180.0,0.0,0.0,0.0
JMAN_2481522,03-02-2023,50592.0,55056.0,4464.0,0.0,3564.0,0.0
JMAN_16222667,10-03-2023,504.0,504.0,0.0,0.0,0.0,0.0
JMAN_12567490,06-01-2023,2999.04,2999.04,0.0,0.0,0.0,0.0
JMAN_11879688,24-03-2023,751.68,769.92,0.0,18.24,0.0,0.0
JMAN_10227669,17-03-2023,228.0,4500.0,4272.0,0.0,0.0,4272.0
JMAN_9028070,03-02-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2461858,03-03-2023,973.2,1033.92,0.0,60.72,0.0,0.0
JMAN_2374639,24-02-2023,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_18410843,13-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_10026734,27-01-2023,10080.0,10080.0,0.0,0.0,0.0,0.0
JMAN_18005774,17-02-2023,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2444478,10-02-2023,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_9004984,10-02-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9019035,31-03-2023,1308.0,1668.0,360.0,0.0,0.0,0.0
JMAN_2451026,03-03-2023,457570.92,490678.44,4629.0,57862.56,-162016.48,0.0
JMAN_9019580,03-03-2023,2904.6,3018.48,0.0,113.88,0.0,0.0
JMAN_12085671,03-02-2023,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_2454663,24-02-2023,194.76,198.6,0.0,3.84,0.0,0.0
JMAN_2473799,10-03-2023,217.92,456.72,226.32,12.48,226.2,0.0
JMAN_11352880,10-03-2023,28584.0,40032.0,11448.0,0.0,4176.0,0.0
JMAN_9028182,24-02-2023,11400.0,11400.0,0.0,0.0,0.0,0.0
JMAN_9031054,27-01-2023,2527.08,3820.56,1182.48,111.0,0.0,0.0
JMAN_2479512,10-02-2023,936.0,1116.0,180.0,0.0,0.0,0.0
JMAN_9058679,31-03-2023,5142.24,5389.2,0.0,246.96,0.0,0.0
JMAN_9014472,13-01-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2451330,10-03-2023,1224.0,1224.0,0.0,0.0,0.0,0.0
JMAN_2470297,24-03-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9601250,20-01-2023,1632.0,1632.0,0.0,0.0,0.0,0.0
JMAN_9027462,20-01-2023,19224.0,19224.0,0.0,0.0,0.0,0.0
JMAN_9084558,06-01-2023,708.0,708.0,0.0,0.0,0.0,0.0
JMAN_13704353,24-02-2023,13248.0,19800.0,6552.0,0.0,4968.0,0.0
JMAN_9016831,06-01-2023,4500.0,4500.0,0.0,0.0,0.0,0.0
JMAN_2446890,13-01-2023,432.0,432.0,0.0,0.0,0.0,0.0
JMAN_2459391,20-01-2023,936.0,936.0,0.0,0.0,0.0,0.0
JMAN_2398184,03-02-2023,3000.0,3000.0,0.0,0.0,0.0,0.0
JMAN_2474547,10-02-2023,300.0,900.0,600.0,0.0,600.0,0.0
JMAN_9029729,10-03-2023,3401.4,3484.08,0.0,82.68,0.0,0.0
JMAN_9270194,17-03-2023,15750.0,15750.0,0.0,0.0,0.0,0.0
JMAN_2441174,06-01-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2465594,13-01-2023,2940.0,,-2940.0,0.0,0.0,-2940.0
JMAN_2255243,13-01-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9007138,31-03-2023,191.04,195.72,0.0,4.68,0.0,0.0
JMAN_2448722,03-02-2023,636.36,648.72,0.0,12.36,0.0,0.0
JMAN_2457317,03-02-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2481520,10-02-2023,5232.0,6672.0,1440.0,0.0,0.0,0.0
JMAN_9406927,20-01-2023,590436.0,590436.0,0.0,0.0,0.0,0.0
JMAN_2434832,03-02-2023,73.92,77.16,0.0,3.24,0.0,0.0
JMAN_2476017,31-03-2023,9057.84,9277.92,0.0,220.08,0.0,0.0
JMAN_9031054,24-02-2023,2571.12,3888.36,1182.48,134.76,0.0,0.0
JMAN_2466490,03-03-2023,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_2437713,10-02-2023,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_9034877,27-01-2023,1788.0,1788.0,0.0,0.0,0.0,0.0
JMAN_11309660,31-03-2023,948.0,1068.0,120.0,0.0,0.0,0.0
JMAN_18839586,31-03-2023,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_18351475,10-03-2023,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2470297,17-03-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9746946,27-01-2023,2238.48,2264.52,0.0,95.88,0.0,0.0
JMAN_2317163,03-03-2023,432.0,528.0,96.0,0.0,0.0,0.0
JMAN_2481280,06-01-2023,816.0,816.0,0.0,0.0,0.0,0.0
JMAN_11075791,17-03-2023,708.0,708.0,0.0,0.0,0.0,0.0
JMAN_15702888,10-02-2023,684.0,684.0,0.0,0.0,0.0,0.0
JMAN_9036174,17-02-2023,8316.0,7128.0,-1188.0,0.0,-1188.0,0.0
JMAN_2357251,24-03-2023,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_9002816,13-01-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2375196,03-03-2023,871.56,925.8,0.0,54.24,0.0,0.0
JMAN_2446552,31-03-2023,5616.0,,-5616.0,0.0,-4680.0,-936.0
JMAN_2470977,17-02-2023,1140.0,1140.0,0.0,0.0,0.0,0.0
JMAN_9006660,31-03-2023,9223.44,9447.6,0.0,224.16,0.0,0.0
JMAN_9281732,24-02-2023,126500.04,126500.04,0.0,0.0,0.0,0.0
JMAN_9015281,31-03-2023,246.96,258.72,0.0,11.76,0.0,0.0
JMAN_13241134,17-02-2023,1800.0,19008.0,17208.0,0.0,34200.0,0.0
JMAN_17740171,17-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2328487,10-02-2023,324.72,330.96,0.0,6.24,0.0,0.0
JMAN_18173797,27-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2473254,31-03-2023,9104.04,11480.04,2376.0,0.0,2281.565,0.0
JMAN_2481357,17-02-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9009075,03-02-2023,108.0,,-108.0,0.0,0.0,-108.0
JMAN_9020196,31-03-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9001870,03-03-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2454712,17-03-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_11200796,03-03-2023,5737.8,6094.92,0.0,465.6,0.0,0.0
JMAN_2448129,03-03-2023,6493.2,8100.84,1182.48,425.16,0.0,0.0
JMAN_10377531,06-01-2023,2040.0,2040.0,0.0,0.0,0.0,0.0
JMAN_2456533,10-02-2023,900.0,1200.0,300.0,0.0,300.0,0.0
JMAN_9028996,03-03-2023,22776.0,13611.0,-9165.0,0.0,0.0,-7332.0
JMAN_9016506,20-01-2023,8452.08,8550.84,0.0,98.76,0.0,0.0
JMAN_2473775,24-03-2023,24852.0,61716.0,36864.0,0.0,27864.0,0.0
JMAN_2446236,13-01-2023,27000.0,48300.0,21300.0,0.0,7500.0,13800.0
JMAN_11309660,17-02-2023,948.0,948.0,0.0,0.0,0.0,0.0
JMAN_2469551,17-02-2023,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_9001356,13-01-2023,38232.0,38232.0,0.0,0.0,0.0,0.0
JMAN_13302332,03-03-2023,10466.28,22837.56,11151.36,1219.92,775.4302041,0.0
JMAN_17632926,10-03-2023,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2470882,20-01-2023,3924.0,2616.0,-1308.0,0.0,-1308.0,0.0
JMAN_9746946,10-03-2023,2216.64,2270.52,0.0,183.84,0.0,0.0
JMAN_2464269,27-01-2023,4560.48,,-4640.28,79.8,-1329.84,-2778.48
JMAN_9601250,24-03-2023,1632.0,1632.0,0.0,0.0,0.0,0.0
JMAN_18410835,17-02-2023,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_2451462,17-02-2023,2604.0,2604.0,0.0,0.0,0.0,0.0
JMAN_18362857,17-02-2023,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_9811811,06-01-2023,14364.0,14364.0,0.0,0.0,0.0,0.0
JMAN_2468379,24-03-2023,4704.0,4704.0,0.0,0.0,0.0,0.0
JMAN_9003568,03-02-2023,61452.36,540344.04,-61452.36,0.0,0.0,-61452.36
JMAN_18311051,27-01-2023,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_2464445,31-03-2023,4152.0,4152.0,0.0,0.0,0.0,0.0
JMAN_2476133,31-03-2023,2352.0,2940.0,588.0,0.0,588.0,0.0
JMAN_9391855,10-03-2023,1743.12,1826.88,0.0,349.08,0.0,0.0
JMAN_16719774,13-01-2023,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_9897184,24-03-2023,35640.0,29700.0,-5940.0,0.0,-5940.0,0.0
JMAN_9575933,13-01-2023,6750.0,6750.0,0.0,0.0,0.0,0.0
JMAN_2470882,27-01-2023,3924.0,2616.0,-1308.0,0.0,-1308.0,0.0
JMAN_2451881,20-01-2023,823.32,832.92,0.0,9.6,0.0,0.0
JMAN_9007515,17-03-2023,1500.0,1788.0,288.0,0.0,0.0,0.0
JMAN_2388391,31-03-2023,435.84,1370.16,890.64,43.68,222.6,667.92
JMAN_2442325,10-02-2023,116.88,,-116.88,0.0,0.0,-116.88
JMAN_18151984,24-02-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_14850175,10-03-2023,13104.0,13104.0,0.0,0.0,0.0,0.0
JMAN_9029729,03-02-2023,3467.76,3534.72,0.0,66.96,0.0,0.0
JMAN_11249333,03-02-2023,2376.0,,-2376.0,0.0,0.0,-2376.0
JMAN_54374,24-02-2023,11968.92,,-12280.44,9841.08,0.0,0.0
JMAN_2374639,17-03-2023,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_13241134,27-01-2023,1800.0,19008.0,17208.0,0.0,34200.0,0.0
JMAN_18410404,24-03-2023,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_18410409,17-02-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2482735,06-01-2023,936.0,1500.0,564.0,0.0,0.0,564.0
JMAN_13717602,06-01-2023,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_10967092,24-02-2023,2124.0,2484.0,360.0,0.0,0.0,0.0
JMAN_2453701,10-02-2023,3117.0,4448.28,1253.64,77.64,1253.856,0.0
JMAN_2331419,10-03-2023,23122.2,30339.24,6637.44,579.6,0.0,0.0
JMAN_2473215,17-03-2023,1296.0,1320.0,24.0,0.0,-216.0,0.0
JMAN_2457657,03-03-2023,261.48,339.48,61.68,16.32,0.0,0.0
JMAN_2453592,06-01-2023,3504.0,3504.0,0.0,0.0,0.0,0.0
JMAN_9702646,03-03-2023,2904.0,3696.0,792.0,0.0,0.0,0.0
JMAN_2453360,03-02-2023,1800.0,1800.0,0.0,0.0,0.0,0.0
JMAN_9051235,24-02-2023,7128.0,7128.0,0.0,0.0,0.0,0.0
JMAN_2445629,17-03-2023,14952.0,14952.0,0.0,0.0,0.0,0.0
JMAN_2475499,10-02-2023,1644.0,2040.0,396.0,0.0,0.0,0.0
JMAN_9142835,03-02-2023,13500.0,14849.4,1349.4,0.0,1350.0,0.0
JMAN_17632926,06-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9008468,24-02-2023,623.28,635.52,0.0,12.24,0.0,0.0
JMAN_9387901,27-01-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_18410834,20-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2396226,13-01-2023,115.8,117.12,0.0,1.32,0.0,0.0
JMAN_12567490,20-01-2023,2999.04,2999.04,0.0,0.0,0.0,0.0
JMAN_9319018,03-02-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_2456322,13-01-2023,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_2464667,10-03-2023,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_9014743,17-03-2023,5040.0,6696.0,1656.0,0.0,0.0,0.0
