id,score_date,current_arr,team_plus,pro_plus,ent_plus,csat_score,num_low_sev_outages,num_high_sev_outages,num_tickets_deflected,customer_age_quarters,product_counts,crm_employee_range,region_emea,region_apac,region_amer,region_latam,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,future_arr,current_arr.1,max_seats,agent_utilization,seat_utilization,churn,arr_change_percentage,log_current_arr,log_future_arr,customer_age_years,sev_outages_ratio,total_outages,log_max_seats,csat_score_normalized
JMAN_9003121,2023-02-24,75600.0,1,1,1,0,8,0,610,17,1,250 - 499,0,1,0,0,0,1,1,0,0,75600.0,75600.0,42.0,0.384615385,0.928571429,0,0.0,11.233224789593368,11.233224789593368,68,0.0,8,3.7612001156935624,0.0
JMAN_18409549,2023-02-24,504.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,504.0,504.0,3.0,0.0,0.0,0,0.0,6.22455842927536,6.22455842927536,68,0.0,0,1.3862943611198906,0.0
JMAN_18410393,2023-02-03,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0,0.0,5.1298987149230735,5.1298987149230735,68,0.0,0,0.6931471805599453,0.0
JMAN_9038779,2023-01-27,108.0,0,0,0,0,6,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,132.0,108.0,1.0,0.0,1.0,0,22.22222222222222,4.6913478822291435,4.890349128221754,68,0.0,6,0.6931471805599453,0.0
JMAN_9471486,2023-02-17,21277.92,1,1,0,0,9,1,0,12,6,Oct-49,1,0,0,0,0,1,0,0,0,2870.04,21277.92,16.0,0.5625,1.0,1,-86.51165151480971,9.965472190287961,7.962429612451734,48,0.1,10,2.833213344056216,0.0
JMAN_2460735,2023-01-27,6432.24,1,1,0,0,0,0,1,17,1,Oct-49,1,0,0,0,0,1,0,0,0,6507.48,6432.24,4.0,0.25,1.0,0,1.1697324726689269,8.769233578347608,8.78086122099713,68,0.0,0,1.6094379124341003,0.0
JMAN_2452905,2023-01-20,456.0,1,0,0,0,2,0,0,16,5,01-Sep,0,1,0,0,0,1,0,0,0,456.0,456.0,2.0,0.0,1.0,0,0.0,6.124683390894205,6.124683390894205,64,0.0,2,1.0986122886681098,0.0
JMAN_2444949,2023-02-17,936.0,1,1,0,0,10,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,0.0,936.0,1.0,0.0,1.0,1,-100.0,6.842683282238422,0.0,68,0.0,10,0.6931471805599453,0.0
JMAN_2476133,2023-03-24,2352.0,1,1,0,0,10,0,0,17,1,Oct-49,0,0,1,0,0,1,0,0,0,2940.0,2352.0,4.0,0.0,1.0,0,25.0,7.763446388727362,7.9865049385539955,68,0.0,10,1.6094379124341003,0.0
JMAN_9391855,2023-01-27,1742.88,1,0,0,0,0,0,0,13,3,Oct-49,1,0,0,0,0,1,0,0,1,1819.32,1742.88,8.0,0.0,1.0,0,4.3858441200771034,7.463867794762142,7.506767588791407,52,0.0,0,2.1972245773362196,0.0
JMAN_9038496,2023-03-17,60110.64,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,1,0,0,0,0,62009.64,60110.64,48.0,0.489361702,0.979166667,0,3.159174482254722,11.00395877897495,11.035061262206645,68,0.0,0,3.8918202981106265,0.0
JMAN_2456825,2023-01-27,5340.0,1,1,0,0,8,0,0,17,2,Oct-49,0,0,1,0,0,1,0,0,0,5340.0,5340.0,5.0,0.0,1.0,0,0.0,8.58316818033977,8.58316818033977,68,0.0,8,1.791759469228055,0.0
JMAN_16719774,2023-02-24,2100.0,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,2760.0,2100.0,5.0,0.0,0.0,0,31.428571428571427,7.650168700845001,7.923348211930154,68,0.0,0,1.791759469228055,0.0
JMAN_9019244,2023-02-03,8412.0,1,1,0,0,9,0,7,17,6,100 - 249,0,1,0,0,1,0,0,0,0,8412.0,8412.0,7.0,0.428571429,1.0,0,0.0,9.037533407550814,9.037533407550814,68,0.0,9,2.0794415416798357,0.0
JMAN_9111310,2023-02-24,2700.0,1,0,0,0,12,0,13,16,5,Oct-49,0,0,1,0,0,1,0,0,0,2700.0,2700.0,9.0,0.111111111,1.0,0,0.0,7.901377353792616,7.901377353792616,64,0.0,12,2.302585092994046,0.0
JMAN_18410412,2023-01-13,456.0,1,0,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,456.0,456.0,2.0,0.0,0.0,1,0.0,6.124683390894205,6.124683390894205,68,0.0,0,1.0986122886681098,0.0
JMAN_2437417,2023-02-03,2472.0,1,1,0,0,0,0,24,17,7,01-Sep,1,0,0,0,0,1,0,0,0,2832.0,2472.0,2.0,0.5,1.0,0,14.563106796116504,7.813187267521416,7.949091499830517,68,0.0,0,1.0986122886681098,0.0
JMAN_9040231,2023-03-24,408.0,1,1,0,0,8,0,0,17,6,01-Sep,0,1,0,0,0,1,0,0,0,408.0,408.0,1.0,0.0,1.0,0,0.0,6.013715156042802,6.013715156042802,68,0.0,8,0.6931471805599453,0.0
JMAN_10489734,2023-02-03,240.0,1,1,0,0,8,0,0,11,3,100 - 249,1,0,0,0,0,1,0,1,0,240.0,240.0,1.0,0.0,1.0,0,0.0,5.484796933490655,5.484796933490655,44,0.0,8,0.6931471805599453,0.0
JMAN_13993883,2023-03-03,11354.76,1,1,0,0,0,0,6,3,1,100 - 249,1,0,0,0,1,0,0,0,0,24902.88,11354.76,12.0,0.166666667,1.0,0,119.31665662682435,9.337480383167348,10.122778893606784,12,0.0,0,2.5649493574615367,0.0
JMAN_2481252,2023-01-06,11880.0,1,1,1,0,0,0,0,16,3,100 - 249,1,0,0,0,1,0,0,0,0,11880.0,11880.0,10.0,0.0,0.9,0,0.0,9.382695764458287,9.382695764458287,64,0.0,0,2.3978952727983707,0.0
JMAN_9121993,2023-02-24,40362.0,1,1,1,0,12,0,0,15,5,Oct-49,0,0,1,0,1,0,0,0,0,40362.0,40362.0,31.0,0.0,0.677419355,0,0.0,10.605668802725944,10.605668802725944,60,0.0,12,3.4657359027997265,0.0
JMAN_2481216,2023-02-10,7757.52,1,1,0,0,10,0,0,17,3,01-Sep,0,1,0,0,0,1,0,0,0,8100.84,7757.52,7.0,0.0,0.714285714,0,4.4256411842960075,8.956546873338093,8.99984647535732,68,0.0,10,2.0794415416798357,0.0
JMAN_9014565,2023-02-17,228.0,1,0,0,0,10,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,228.0,228.0,1.0,0.0,1.0,0,0.0,5.43372200355424,5.43372200355424,68,0.0,10,0.6931471805599453,0.0
JMAN_2456322,2023-02-03,588.0,1,1,0,0,9,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,588.0,588.0,1.0,0.0,1.0,0,0.0,6.3784261836515865,6.3784261836515865,68,0.1,10,0.6931471805599453,0.0
JMAN_2420440,2023-01-20,128.64,0,0,0,0,4,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,130.2,128.64,2.0,0.0,1.0,0,1.212686567164181,4.8647613782733465,4.876722876509988,68,0.0,4,1.0986122886681098,0.0
JMAN_9014743,2023-03-24,5040.0,1,1,1,0,11,0,0,17,1,100 - 249,0,0,1,0,1,0,0,0,0,6696.0,5040.0,6.0,0.166666667,1.0,0,32.857142857142854,8.525359754082631,8.80941494391005,68,0.0,11,1.9459101490553132,0.0
JMAN_9017463,2023-03-17,432.0,0,0,0,0,10,0,0,17,2,50 - 99,0,0,0,1,1,0,0,0,0,528.0,432.0,4.0,0.0,0.75,0,22.22222222222222,6.07073772800249,6.270988431858299,68,0.0,10,1.6094379124341003,0.0
JMAN_18410413,2023-01-06,228.0,1,0,0,0,0,0,0,16,1,Oct-49,0,0,1,0,0,1,0,0,0,228.0,228.0,1.0,0.0,0.0,0,0.0,5.43372200355424,5.43372200355424,64,0.0,0,0.6931471805599453,0.0
JMAN_2473827,2023-02-03,588.0,1,1,0,0,10,0,0,17,5,Oct-49,0,0,0,1,0,1,0,0,0,588.0,588.0,1.0,0.0,1.0,0,0.0,6.3784261836515865,6.3784261836515865,68,0.0,10,0.6931471805599453,0.0
JMAN_9401641,2023-02-03,7500.0,1,1,0,0,0,0,0,14,1,100 - 249,1,0,0,0,1,0,0,0,0,8940.0,7500.0,5.0,0.0,1.0,0,19.2,8.922791623969637,9.098402718735318,56,0.0,0,1.791759469228055,0.0
JMAN_2351429,2023-03-03,63.72,0,0,0,0,7,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,66.24,63.72,1.0,0.0,1.0,0,3.954802259887,4.170070272750237,4.208268308540415,68,0.0,7,0.6931471805599453,0.0
JMAN_18409541,2023-01-06,228.0,1,0,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,228.0,228.0,1.0,0.0,0.0,0,0.0,5.43372200355424,5.43372200355424,64,0.0,0,0.6931471805599453,0.0
JMAN_9208635,2023-02-03,4704.0,1,1,0,0,7,1,0,15,3,Oct-49,0,0,1,0,0,1,0,0,0,0.0,4704.0,4.0,0.5,1.0,1,-100.0,8.45638105201948,0.0,60,0.125,8,1.6094379124341003,0.0
JMAN_9696461,2023-02-03,600.0,1,0,0,0,10,0,0,12,3,Oct-49,0,0,1,0,0,1,0,0,0,600.0,600.0,2.0,0.0,1.0,0,0.0,6.398594934535208,6.398594934535208,48,0.0,10,1.0986122886681098,0.0
JMAN_9003568,2023-03-24,61452.36,1,1,1,100,0,0,21,17,2,250 - 499,1,0,0,0,0,1,1,0,0,540344.04,61452.36,239.0,0.150837989,0.748953975,0,779.2893226557939,11.026033792099849,13.199963177453501,68,0.0,0,5.480638923341991,1.0
JMAN_2453581,2023-03-10,696.0,1,1,0,0,8,0,0,17,3,Oct-49,0,0,1,0,0,1,0,0,0,696.0,696.0,1.0,0.0,1.0,0,0.0,6.546785410760524,6.546785410760524,68,0.0,8,0.6931471805599453,0.0
JMAN_9034647,2023-01-27,720.0,1,1,0,0,6,0,0,17,5,01-Sep,0,1,0,0,0,1,0,0,0,0.0,720.0,1.0,0.0,1.0,1,-100.0,6.580639137284949,0.0,68,0.0,6,0.6931471805599453,0.0
JMAN_2481883,2023-01-06,2616.0,1,1,0,0,7,0,4,16,3,01-Sep,0,0,1,0,0,1,0,0,0,2616.0,2616.0,2.0,0.5,1.0,0,0.0,7.869783902530146,7.869783902530146,64,0.0,7,1.0986122886681098,0.0
JMAN_2414128,2023-01-06,12672.0,1,1,0,0,4,0,0,16,4,Oct-49,0,0,0,1,0,1,0,0,0,12900.0,12672.0,11.0,0.090909091,1.0,0,1.7992424242424243,9.447229025082065,9.465060106725137,64,0.0,4,2.4849066497880004,0.0
JMAN_9039072,2023-02-17,408.0,1,1,0,0,10,0,0,17,4,Oct-49,0,0,1,0,0,1,0,0,0,408.0,408.0,1.0,0.0,1.0,0,0.0,6.013715156042802,6.013715156042802,68,0.0,10,0.6931471805599453,0.0
JMAN_2379983,2023-02-03,720.0,1,1,0,0,0,0,0,17,4,Oct-49,1,0,0,0,0,1,0,0,0,720.0,720.0,3.0,0.0,0.666666667,0,0.0,6.580639137284949,6.580639137284949,68,0.0,0,1.3862943611198906,0.0
JMAN_18271448,2023-02-24,1680.0,1,1,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,1260.0,1680.0,4.0,0.0,0.0,1,-25.0,7.427144133408616,7.13966033596492,68,0.0,0,1.6094379124341003,0.0
JMAN_9007515,2023-01-27,1500.0,1,1,0,0,2,0,0,16,1,01-Sep,0,1,0,0,0,1,0,0,0,1788.0,1500.0,1.0,1.0,1.0,0,19.2,7.313886831633462,7.489412083508719,64,0.0,2,0.6931471805599453,0.0
JMAN_2317163,2023-03-17,432.0,0,0,0,0,0,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,0.0,432.0,4.0,0.25,1.0,1,-100.0,6.07073772800249,0.0,68,0.0,0,1.6094379124341003,0.0
JMAN_9084558,2023-03-24,708.0,1,1,1,0,10,0,0,17,1,01-Sep,0,0,1,0,1,0,0,0,0,708.0,708.0,1.0,0.0,1.0,0,0.0,6.5638555265321274,6.5638555265321274,68,0.0,10,0.6931471805599453,0.0
JMAN_2481392,2023-01-20,300.0,1,0,0,0,8,0,0,16,5,01-Sep,0,0,1,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0,0.0,5.707110264748875,5.707110264748875,64,0.0,8,0.6931471805599453,0.0
JMAN_9396302,2023-01-27,51084.0,1,1,0,0,2,0,0,14,1,1000 - 4999,0,1,0,0,0,1,0,1,0,59400.0,51084.0,43.0,0.578947368,0.88372093,0,16.27906976744186,10.841246191025524,10.992066340225865,56,0.0,2,3.784189633918261,0.0
JMAN_15044959,2023-03-03,1234.8,1,0,0,0,0,0,0,17,1,100 - 249,1,0,0,0,1,0,0,0,0,2058.0,1234.8,3.0,0.0,1.0,0,66.66666666666667,7.119473812626879,7.629975707027789,68,0.0,0,1.3862943611198906,0.0
JMAN_12608707,2023-01-13,2436.0,1,1,0,0,0,0,0,17,2,100 - 249,1,0,0,0,1,0,0,0,0,0.0,2436.0,5.0,0.0,0.8,1,-100.0,7.798523053625206,0.0,68,0.0,0,1.791759469228055,0.0
JMAN_2439899,2023-03-17,8943.12,1,1,0,0,14,0,0,17,4,100 - 249,1,0,0,0,1,0,0,0,0,4619.4,8943.12,9.0,0.0,1.0,1,-48.34688565064542,9.098751612120617,8.438236560414525,68,0.0,14,2.302585092994046,0.0
JMAN_9174983,2023-03-24,23625.0,1,1,1,100,8,0,10,16,2,100 - 249,0,1,0,0,1,0,0,0,0,18900.0,23625.0,15.0,0.142857143,0.933333333,1,-20.0,10.070103079508465,9.846970109700957,64,0.0,8,2.772588722239781,1.0
JMAN_9023687,2023-01-06,1200.0,1,0,0,0,7,0,0,16,4,01-Sep,0,0,0,1,0,1,0,0,0,1200.0,1200.0,3.0,0.0,1.0,0,0.0,7.0909098220799835,7.0909098220799835,64,0.0,7,1.3862943611198906,0.0
JMAN_2474704,2023-02-17,756.0,0,0,0,0,0,0,0,17,3,Oct-49,1,0,0,0,0,1,0,0,0,1200.0,756.0,7.0,0.0,0.571428571,0,58.730158730158735,6.6293632534374485,7.0909098220799835,68,0.0,0,2.0794415416798357,0.0
JMAN_2475820,2023-03-24,217.92,1,0,0,0,10,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,228.36,217.92,1.0,0.0,1.0,0,4.790748898678427,5.388706366275717,5.435292821575114,68,0.0,10,0.6931471805599453,0.0
JMAN_2477395,2023-03-31,2736.0,1,1,0,0,11,0,0,17,4,01-Sep,0,0,1,0,0,1,0,0,0,2736.0,2736.0,2.0,0.0,0.5,0,0.0,7.914617709040679,7.914617709040679,68,0.0,11,1.0986122886681098,0.0
JMAN_9008932,2023-02-10,571.44,1,1,0,0,10,1,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,661.92,571.44,1.0,0.0,1.0,0,15.833683326333455,6.349907926442675,6.496654319255343,68,0.09090909090909091,11,0.6931471805599453,0.0
JMAN_11126390,2023-03-31,6144.0,1,1,0,0,8,1,0,6,3,250 - 499,0,0,0,1,0,1,1,0,0,8760.0,6144.0,8.0,0.125,1.0,0,42.578125,8.723394022000136,9.078065332666364,24,0.1111111111111111,9,2.1972245773362196,0.0
JMAN_9007138,2023-02-17,194.76,0,0,0,0,8,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,198.6,194.76,3.0,0.0,1.0,0,1.971657424522491,5.276889419134416,5.296315363877364,68,0.0,8,1.3862943611198906,0.0
JMAN_18410389,2023-03-17,228.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,0,1,0,1,0,0,0,276.0,228.0,1.0,0.0,0.0,0,21.052631578947366,5.43372200355424,5.6240175061873385,68,0.0,0,0.6931471805599453,0.0
JMAN_2481520,2023-03-17,5232.0,1,1,0,0,10,0,1,17,3,Oct-49,0,0,1,0,0,1,0,0,0,6672.0,5232.0,4.0,0.75,1.0,0,27.522935779816514,8.562740006372207,8.805824812903607,68,0.0,10,1.6094379124341003,0.0
JMAN_9492699,2023-03-31,20656.08,1,1,0,0,0,0,0,11,1,Oct-49,1,0,0,0,0,1,0,0,1,24053.64,20656.08,18.0,0.166666667,1.0,0,16.448232191199867,9.935813396769957,10.08808318831797,44,0.0,0,2.9444389791664403,0.0
JMAN_13717602,2023-03-10,1392.0,1,1,0,0,10,0,0,3,2,Oct-49,0,0,1,0,0,1,0,0,0,1392.0,1392.0,2.0,0.0,1.0,0,0.0,7.239214973779806,7.239214973779806,12,0.0,10,1.0986122886681098,0.0
JMAN_9332838,2023-01-06,324.0,0,0,0,0,5,0,0,13,3,01-Sep,0,1,0,0,0,1,0,0,0,108.0,324.0,3.0,0.0,1.0,1,-66.66666666666666,5.783825182329737,4.6913478822291435,52,0.0,5,1.3862943611198906,0.0
JMAN_2449296,2023-03-17,600.0,1,0,0,0,11,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,600.0,600.0,2.0,0.0,1.0,0,0.0,6.398594934535208,6.398594934535208,68,0.0,11,1.0986122886681098,0.0
JMAN_11018677,2023-01-20,3564.0,1,1,0,0,8,0,0,6,1,01-Sep,0,0,1,0,0,1,0,0,0,3564.0,3564.0,3.0,0.0,1.0,0,0.0,8.178919332848396,8.178919332848396,24,0.0,8,1.3862943611198906,0.0
JMAN_18409963,2023-03-24,336.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,336.0,336.0,2.0,0.0,0.0,0,0.0,5.820082930352362,5.820082930352362,68,0.0,0,1.0986122886681098,0.0
JMAN_10025258,2023-03-24,60.0,0,0,0,0,8,0,0,11,4,01-Sep,0,1,0,0,0,1,0,0,0,0.0,60.0,1.0,0.0,1.0,1,-100.0,4.110873864173311,0.0,44,0.0,8,0.6931471805599453,0.0
JMAN_9754365,2023-02-10,3168.0,1,1,0,0,12,0,0,12,5,50 - 99,0,0,1,0,1,0,0,0,0,3528.0,3168.0,6.0,0.0,0.833333333,0,11.363636363636363,8.06117135969092,8.16876982367527,48,0.0,12,1.9459101490553132,0.0
JMAN_18410402,2023-02-24,912.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,0,1,0,1,0,0,0,912.0,912.0,4.0,0.0,0.0,1,0.0,6.816735880594968,6.816735880594968,68,0.0,0,1.6094379124341003,0.0
JMAN_2454712,2023-03-03,300.0,1,0,0,0,11,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0,0.0,5.707110264748875,5.707110264748875,68,0.0,11,0.6931471805599453,0.0
JMAN_2461511,2023-03-24,1596.0,1,0,0,0,10,0,0,17,3,Oct-49,0,0,1,0,0,1,0,0,0,1596.0,1596.0,7.0,0.0,1.0,0,0.0,7.3758821482150125,7.3758821482150125,68,0.0,10,2.0794415416798357,0.0
JMAN_9218106,2023-02-24,4248.0,1,1,1,0,8,0,0,16,1,1000 - 4999,0,1,0,0,0,1,1,0,0,0.0,4248.0,8.0,0.125,1.0,1,-100.0,8.354438940114811,0.0,64,0.0,8,2.1972245773362196,0.0
JMAN_2445535,2023-02-03,28800.0,1,1,1,50,9,0,0,17,1,Oct-49,0,1,0,0,0,1,0,0,0,28800.0,28800.0,16.0,0.0,0.9375,0,0.0,10.268165387743457,10.268165387743457,68,0.0,9,2.833213344056216,0.5
JMAN_18410412,2023-01-20,456.0,1,0,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,456.0,456.0,2.0,0.0,0.0,1,0.0,6.124683390894205,6.124683390894205,68,0.0,0,1.0986122886681098,0.0
JMAN_2379983,2023-02-10,720.0,1,1,0,0,0,0,0,17,4,Oct-49,1,0,0,0,0,1,0,0,0,720.0,720.0,3.0,0.0,0.666666667,0,0.0,6.580639137284949,6.580639137284949,68,0.0,0,1.3862943611198906,0.0
JMAN_2457086,2023-03-31,2856.0,1,1,0,0,11,0,0,17,3,50 - 99,0,0,1,0,1,0,0,0,0,3672.0,2856.0,7.0,0.0,1.0,0,28.57142857142857,7.957527402230773,8.208764045819667,68,0.0,11,2.0794415416798357,0.0
JMAN_9039356,2023-03-17,61944.0,1,1,1,100,5,0,0,16,4,500 - 999,0,1,0,0,0,1,1,0,0,74760.0,61944.0,58.0,0.396551724,1.0,0,20.689655172413794,11.034002173549839,11.22205163761701,64,0.0,5,4.07753744390572,1.0
JMAN_2412040,2023-02-03,3000.0,1,1,0,100,9,1,36,17,1,01-Sep,1,0,0,0,0,1,0,0,0,0.0,3000.0,2.0,0.5,1.0,1,-100.0,8.006700845440367,0.0,68,0.1,10,1.0986122886681098,1.0
JMAN_9001380,2023-02-17,60.0,0,0,0,0,11,0,0,16,5,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0,0.0,4.110873864173311,4.110873864173311,64,0.0,11,0.6931471805599453,0.0
JMAN_9018509,2023-03-10,6444.0,1,1,1,0,8,0,0,17,4,01-Sep,0,0,1,0,0,1,0,0,0,6444.0,6444.0,3.0,0.0,1.0,0,0.0,8.771059915373288,8.771059915373288,68,0.0,8,1.3862943611198906,0.0
JMAN_9038285,2023-01-27,108.0,0,0,0,0,2,0,0,16,6,01-Sep,0,1,0,0,0,1,0,0,0,108.0,108.0,1.0,0.0,1.0,0,0.0,4.6913478822291435,4.6913478822291435,64,0.0,2,0.6931471805599453,0.0
JMAN_9150028,2023-02-03,6120.0,1,1,0,0,7,1,0,15,5,250 - 499,0,0,1,0,0,1,1,0,0,0.0,6120.0,5.0,0.0,1.0,1,-100.0,8.71948076085107,0.0,60,0.125,8,1.791759469228055,0.0
JMAN_9075278,2023-03-17,216.0,0,0,0,0,11,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,264.0,216.0,2.0,0.0,1.0,0,22.22222222222222,5.37989735354046,5.579729825986222,68,0.0,11,1.0986122886681098,0.0
JMAN_18411652,2023-02-24,348.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,348.0,348.0,1.0,0.0,0.0,0,0.0,5.855071922202427,5.855071922202427,68,0.0,0,0.6931471805599453,0.0
JMAN_18362858,2023-02-10,228.0,1,0,0,0,0,0,0,17,1,01-Sep,0,1,0,0,0,1,0,0,0,228.0,228.0,1.0,0.0,0.0,0,0.0,5.43372200355424,5.43372200355424,68,0.0,0,0.6931471805599453,0.0
JMAN_9328421,2023-02-17,3456.0,1,1,0,0,11,0,0,14,4,01-Sep,0,0,1,0,0,1,0,0,0,3456.0,3456.0,4.0,0.5,1.0,0,0.0,8.148156439921625,8.148156439921625,56,0.0,11,1.6094379124341003,0.0
JMAN_9096433,2023-01-13,12853.32,1,1,0,100,0,0,0,15,5,Oct-49,1,0,0,0,1,0,0,0,0,13417.56,12853.32,10.0,0.333333333,0.9,0,4.389838578670723,9.461435220595684,9.504394102234812,60,0.0,0,2.3978952727983707,1.0
JMAN_18410816,2023-02-10,348.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,348.0,348.0,1.0,0.0,0.0,0,0.0,5.855071922202427,5.855071922202427,68,0.0,0,0.6931471805599453,0.0
JMAN_9032834,2023-03-31,2784.0,1,1,0,0,11,0,0,16,5,100 - 249,0,0,1,0,0,1,0,0,1,2784.0,2784.0,4.0,0.0,1.0,0,0.0,7.932003152361385,7.932003152361385,64,0.0,11,1.6094379124341003,0.0
JMAN_2235384,2023-03-10,1452.0,1,1,0,0,0,0,0,20,3,1000 - 4999,1,0,0,0,0,1,0,1,0,1848.0,1452.0,1.0,1.0,1.0,0,27.27272727272727,7.2813856635702825,7.522400231387125,80,0.0,0,0.6931471805599453,0.0
JMAN_9022086,2023-02-17,5364.0,1,1,1,100,11,0,0,17,4,Oct-49,0,0,1,0,0,1,0,0,0,5364.0,5364.0,3.0,0.0,1.0,0,0.0,8.587651655064798,8.587651655064798,68,0.0,11,1.3862943611198906,1.0
JMAN_2474522,2023-03-17,120.0,0,0,0,0,10,0,0,17,5,50 - 99,0,0,1,0,1,0,0,0,0,120.0,120.0,2.0,1.0,0.5,0,0.0,4.795790545596741,4.795790545596741,68,0.0,10,1.0986122886681098,0.0
JMAN_2374491,2023-01-27,1200.0,1,0,0,0,8,0,0,17,5,01-Sep,0,0,1,0,1,0,0,0,0,5228.04,1200.0,4.0,0.0,1.0,0,335.67,7.0909098220799835,8.561982983805077,68,0.0,8,1.6094379124341003,0.0
JMAN_18410810,2023-01-06,348.0,1,1,0,0,0,0,0,16,1,Oct-49,0,0,1,0,0,1,0,0,0,348.0,348.0,1.0,0.0,0.0,0,0.0,5.855071922202427,5.855071922202427,64,0.0,0,0.6931471805599453,0.0
JMAN_9026918,2023-01-27,72.6,0,0,0,0,6,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,75.84,72.6,1.0,0.0,1.0,0,4.462809917355385,4.298645025734831,4.341725337900356,68,0.0,6,0.6931471805599453,0.0
JMAN_9028450,2023-03-24,2052.0,1,0,0,0,10,0,0,17,3,Oct-49,0,0,1,0,0,1,0,0,0,2280.0,2052.0,9.0,0.111111111,1.0,0,11.11111111111111,7.627057417018934,7.732369222284388,68,0.0,10,2.302585092994046,0.0
JMAN_2304165,2023-02-24,216.0,0,0,0,0,9,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,264.0,216.0,2.0,0.5,1.0,0,22.22222222222222,5.37989735354046,5.579729825986222,68,0.0,9,1.0986122886681098,0.0
JMAN_9074060,2023-01-13,1896.0,1,1,0,0,6,0,1,16,1,Oct-49,0,0,0,1,0,1,0,0,0,2844.0,1896.0,2.0,0.5,1.0,0,50.0,7.5480289699350145,7.953318346560431,64,0.0,6,1.0986122886681098,0.0
JMAN_9810546,2023-02-10,35807.64,1,1,0,50,11,0,1,27,1,5000+,0,0,1,0,0,1,0,1,0,23760.0,35807.64,45.0,0.166666667,0.933333333,1,-33.6454454971062,10.485944484052913,10.075800860133013,108,0.0,11,3.828641396489095,0.5
JMAN_2479512,2023-01-06,936.0,1,1,0,0,5,0,0,12,4,Oct-49,0,1,0,0,0,1,0,0,0,936.0,936.0,1.0,0.0,1.0,1,0.0,6.842683282238422,6.842683282238422,48,0.0,5,0.6931471805599453,0.0
JMAN_11096413,2023-03-31,1261.2,1,1,0,100,5,0,0,6,1,Oct-49,1,0,0,0,0,1,0,0,0,1291.92,1261.2,1.0,0.0,1.0,0,2.4357754519505255,7.140611509150139,7.164658505241334,24,0.0,5,0.6931471805599453,1.0
JMAN_2335690,2023-03-03,60.0,0,0,0,0,7,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,60.0,60.0,1.0,1.0,1.0,0,0.0,4.110873864173311,4.110873864173311,68,0.0,7,0.6931471805599453,0.0
JMAN_9052224,2023-02-17,224568.0,1,1,1,100,11,0,0,17,6,Oct-49,0,0,1,0,0,1,0,0,0,0.0,224568.0,105.0,0.049019608,0.971428571,1,-100.0,12.321938288608138,0.0,68,0.0,11,4.663439094112067,1.0
JMAN_12250851,2023-02-03,493.56,1,0,0,0,0,0,0,4,1,01-Sep,1,0,0,0,0,1,0,0,0,251.52,493.56,2.0,0.0,1.0,1,-49.03963044006808,6.203668478383806,5.5314904534994245,16,0.0,0,1.0986122886681098,0.0
JMAN_9206753,2023-02-17,45002.04,1,1,0,100,0,0,0,15,1,50 - 99,1,0,0,0,1,0,0,0,0,45873.72,45002.04,50.0,0.040816327,0.98,0,1.936978856958485,10.714485322026238,10.73366948179601,60,0.0,0,3.9318256327243257,1.0
