id,score_date,current_arr,team_plus,pro_plus,ent_plus,csat_score,num_low_sev_outages,num_high_sev_outages,num_tickets_deflected,customer_age_quarters,product_counts,crm_employee_range,region_emea,region_apac,region_amer,region_latam,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,future_arr,current_arr.1,max_seats,agent_utilization,seat_utilization,churn
JMAN_9047481,2023-03-03,5911.2,1,1,0,0,0,0,0,16,3,5000+,1,0,0,0,0,1,0,1,0,7096.2,5911.2,8.0,0.0,0.75,0
JMAN_9814943,2023-02-24,30960.0,1,1,1,0,9,1,0,11,2,1000 - 4999,0,0,1,0,0,1,0,0,1,30960.0,30960.0,10.0,0.0,1.0,0
JMAN_9396302,2023-03-10,51084.0,1,1,0,0,5,0,1,14,1,1000 - 4999,0,1,0,0,0,1,0,1,0,59400.0,51084.0,43.0,0.575,0.930232558,0
JMAN_11055836,2023-02-03,10800.48,1,1,0,100,9,1,81,7,1,100 - 249,1,0,0,0,1,0,0,0,0,13762.08,10800.48,12.0,0.083333333,1.0,0
JMAN_15337243,2023-03-17,2832.0,1,1,0,0,8,1,0,1,1,100 - 249,0,0,1,0,1,0,0,0,0,5796.0,2832.0,4.0,0.0,1.0,0
JMAN_9007825,2023-01-27,396.0,1,1,0,0,6,0,0,17,4,100 - 249,0,1,0,0,1,0,0,0,0,396.0,396.0,1.0,0.0,1.0,0
JMAN_2453735,2023-01-13,324.0,0,0,0,0,9,0,0,16,5,01-Sep,0,0,1,0,0,1,0,0,0,0.0,324.0,3.0,0.0,1.0,1
JMAN_12624548,2023-01-13,5940.0,1,1,0,100,0,0,0,8,1,Oct-49,0,0,1,0,1,0,0,0,0,5940.0,5940.0,5.0,0.0,1.0,0
JMAN_2456605,2023-02-03,912.0,1,0,0,0,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,912.0,912.0,4.0,0.0,1.0,0
JMAN_9000240,2023-03-10,433.08,1,1,0,0,17,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,443.64,433.08,1.0,0.0,1.0,0
JMAN_2456322,2023-02-17,588.0,1,1,0,0,11,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,588.0,588.0,1.0,0.0,1.0,0
JMAN_2472373,2023-01-06,3540.0,1,1,0,100,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,4956.0,3540.0,5.0,0.2,1.0,0
JMAN_9008192,2023-01-20,3921.36,1,1,0,0,0,0,0,16,3,50 - 99,1,0,0,0,1,0,0,0,0,10233.72,3921.36,6.0,0.0,1.0,0
JMAN_18127937,2023-03-31,420.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,552.0,420.0,1.0,0.0,0.0,1
JMAN_18410369,2023-03-03,228.0,1,0,0,0,0,0,0,16,1,250 - 499,0,1,0,0,0,1,1,0,0,228.0,228.0,1.0,0.0,0.0,0
JMAN_2473347,2023-01-06,16500.0,1,1,0,0,5,0,0,16,1,250 - 499,0,1,0,0,0,1,1,0,0,16500.0,16500.0,11.0,0.363636364,1.0,0
JMAN_2457657,2023-03-24,261.48,0,0,0,0,10,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,334.92,261.48,2.0,0.0,1.0,1
JMAN_10468922,2023-02-24,33264.0,1,1,0,0,12,0,689,6,1,Oct-49,0,0,1,0,0,1,0,0,0,33264.0,33264.0,28.0,0.631578947,0.678571429,0
JMAN_2463159,2023-03-10,1500.0,1,0,0,0,0,0,0,17,2,01-Sep,1,0,0,0,0,1,0,0,0,1776.0,1500.0,5.0,0.0,1.0,0
JMAN_2418297,2023-03-03,456.0,1,0,0,0,11,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,288.0,456.0,1.0,0.0,1.0,1
JMAN_2418297,2023-03-31,456.0,1,0,0,0,7,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,288.0,456.0,1.0,0.0,1.0,1
JMAN_2463786,2023-02-17,1507.2,1,1,0,0,11,1,0,17,2,Oct-49,1,0,0,0,0,1,0,0,0,1851.48,1507.2,1.0,0.0,1.0,0
JMAN_9039072,2023-02-24,408.0,1,1,0,0,12,0,0,17,4,Oct-49,0,0,1,0,0,1,0,0,0,408.0,408.0,1.0,0.0,1.0,0
JMAN_2335690,2023-01-20,60.0,0,0,0,0,5,0,0,16,5,Oct-49,1,0,0,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_2454706,2023-01-06,588.0,1,1,0,0,7,0,0,16,4,01-Sep,0,0,1,0,0,1,0,0,0,588.0,588.0,1.0,0.0,1.0,0
JMAN_2390400,2023-01-27,1224.0,1,1,0,0,0,0,0,16,5,01-Sep,1,0,0,0,0,1,0,0,0,1224.0,1224.0,3.0,0.0,0.666666667,0
JMAN_9206753,2023-03-24,44142.36,1,1,0,100,0,0,0,15,1,50 - 99,1,0,0,0,1,0,0,0,0,45215.28,44142.36,50.0,0.040816327,0.98,0
JMAN_2465892,2023-03-24,18432.0,1,1,1,0,2,0,0,17,6,50 - 99,0,1,0,0,1,0,0,0,0,18432.0,18432.0,12.0,0.083333333,1.0,0
JMAN_9384676,2023-02-24,600.0,1,0,0,0,8,0,0,17,3,01-Sep,0,1,0,0,0,1,0,0,0,600.0,600.0,2.0,0.0,1.0,0
JMAN_17631267,2023-03-17,684.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,828.0,684.0,3.0,0.0,0.0,0
JMAN_9242624,2023-01-13,26423.76,1,1,1,0,0,0,0,14,4,250 - 499,1,0,0,0,0,1,1,0,0,0.0,26423.76,13.0,0.1,0.769230769,1
JMAN_2371381,2023-03-10,72.6,0,0,0,0,17,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,76.08,72.6,1.0,0.0,1.0,0
JMAN_2463468,2023-03-03,2328.0,1,1,0,0,4,0,0,17,5,01-Sep,0,1,0,0,1,0,0,0,0,2328.0,2328.0,2.0,0.0,1.0,0
JMAN_2452632,2023-03-03,1147.56,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,1527.6,1147.56,1.0,0.0,1.0,0
JMAN_18409535,2023-01-20,168.0,1,0,0,0,0,0,0,16,1,50 - 99,1,0,0,0,1,0,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_9057731,2023-02-24,3480.0,1,1,0,0,12,0,0,17,2,250 - 499,0,0,1,0,0,1,1,0,0,3480.0,3480.0,5.0,0.0,0.6,0
JMAN_9659718,2023-01-27,49140.0,1,1,1,100,8,0,0,12,2,250 - 499,0,0,1,0,0,1,1,0,0,49140.0,49140.0,24.0,0.25,0.833333333,0
JMAN_2473347,2023-02-24,16500.0,1,1,0,0,8,0,0,17,1,250 - 499,0,1,0,0,0,1,1,0,0,19668.0,16500.0,11.0,0.363636364,1.0,0
JMAN_9420806,2023-03-10,7128.0,1,1,0,0,0,0,0,14,3,01-Sep,0,0,1,0,0,1,0,0,0,7128.0,7128.0,6.0,0.666666667,1.0,0
JMAN_2481357,2023-01-27,120.0,0,0,0,0,6,0,0,17,3,Oct-49,0,0,1,0,0,1,0,0,0,120.0,120.0,2.0,0.0,0.5,0
JMAN_2463786,2023-01-20,1481.4,1,1,0,0,4,0,0,17,2,Oct-49,1,0,0,0,0,1,0,0,0,1546.44,1481.4,1.0,0.0,1.0,0
JMAN_2475871,2023-02-24,228.0,1,0,0,0,8,0,0,17,3,Oct-49,0,1,0,0,0,1,0,0,0,228.0,228.0,1.0,0.0,1.0,0
JMAN_9023646,2023-02-10,6144.0,1,1,0,100,12,0,0,16,4,Oct-49,0,0,1,0,0,1,0,0,0,6144.0,6144.0,8.0,0.0,1.0,0
JMAN_2472640,2023-03-10,3050.52,1,0,0,0,0,0,0,17,3,Oct-49,1,0,0,0,1,0,0,0,0,3197.04,3050.52,14.0,0.071428571,1.0,0
JMAN_9030043,2023-02-17,18360.0,1,1,0,0,0,0,3,17,4,Oct-49,1,0,0,0,1,0,0,0,0,19440.0,18360.0,16.0,0.0,1.0,0
JMAN_2474216,2023-02-17,16416.0,1,1,0,0,11,0,24,16,5,250 - 499,0,0,1,0,0,1,1,0,0,16416.0,16416.0,12.0,0.083333333,1.0,0
JMAN_11350389,2023-02-24,3078.12,1,1,0,100,15,1,22,11,1,100 - 249,1,0,0,0,0,1,0,1,0,3137.64,3078.12,3.0,0.0,1.0,0
JMAN_10177857,2023-03-24,30969.72,1,1,1,100,10,0,0,10,1,50 - 99,1,0,0,0,1,0,0,0,0,31722.48,30969.72,17.0,0.3125,0.941176471,0
JMAN_10979474,2023-02-10,588.0,1,0,0,0,1,0,0,17,1,500 - 999,0,1,0,0,0,1,0,1,0,588.0,588.0,1.0,1.0,1.0,0
JMAN_9021253,2023-02-17,4788.0,1,1,1,0,11,1,1,17,5,100 - 249,1,0,0,0,1,0,0,0,0,4788.0,4788.0,5.0,0.6,1.0,0
JMAN_14459683,2023-03-17,15147.0,1,1,0,0,9,0,0,2,1,100 - 249,0,0,1,0,1,0,0,0,0,16929.0,15147.0,18.0,0.058823529,0.944444444,0
JMAN_11075791,2023-01-06,708.0,1,0,0,0,5,0,0,5,1,100 - 249,0,1,0,0,1,0,0,0,0,708.0,708.0,1.0,0.0,1.0,0
JMAN_2468367,2023-02-17,8316.0,1,1,0,0,8,0,0,17,1,100 - 249,0,1,0,0,1,0,0,0,0,8316.0,8316.0,7.0,0.571428571,1.0,0
JMAN_19047960,2023-01-06,168.0,1,0,0,0,0,0,0,16,1,01-Sep,0,0,1,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_18411239,2023-03-24,1260.0,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,1,0,0,0,0,1656.0,1260.0,3.0,0.0,0.0,0
JMAN_9892189,2023-03-10,228.0,1,0,0,0,9,0,0,11,2,01-Sep,0,0,0,1,0,1,0,0,0,0.0,228.0,1.0,0.0,1.0,1
JMAN_9026515,2023-03-17,852.0,1,1,0,100,0,0,0,17,3,100 - 249,1,0,0,0,1,0,0,0,0,1008.0,852.0,1.0,0.0,1.0,0
JMAN_15755482,2023-03-17,4500.0,1,1,0,0,8,1,0,1,1,100 - 249,0,0,1,0,1,0,0,0,0,8940.0,4500.0,3.0,1.0,1.0,0
JMAN_17740171,2023-02-17,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_18410816,2023-01-13,348.0,1,1,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,348.0,348.0,1.0,0.0,0.0,0
JMAN_2469030,2023-02-10,886.56,1,0,0,0,0,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,925.8,886.56,4.0,0.5,1.0,0
JMAN_2235384,2023-02-24,1452.0,1,1,0,0,0,0,0,20,3,1000 - 4999,1,0,0,0,0,1,0,1,0,1848.0,1452.0,1.0,1.0,1.0,0
JMAN_9016394,2023-02-03,1008.0,1,1,0,0,10,0,0,17,6,Oct-49,0,0,1,0,0,1,0,0,0,1008.0,1008.0,3.0,0.0,1.0,0
JMAN_2449949,2023-03-17,300.0,1,0,0,0,10,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0
JMAN_2448001,2023-02-03,1155.84,1,1,0,0,0,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,1178.28,1155.84,1.0,0.0,1.0,0
JMAN_2475334,2023-02-17,180.0,0,0,0,0,11,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,180.0,180.0,3.0,0.0,1.0,0
JMAN_2373631,2023-02-10,60.0,0,0,0,0,11,0,0,17,4,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_9009075,2023-03-17,108.0,0,0,0,0,11,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,0.0,108.0,1.0,0.0,1.0,1
JMAN_9019294,2023-02-10,180.0,0,0,0,0,10,0,0,15,5,Oct-49,0,1,0,0,0,1,0,0,0,180.0,180.0,3.0,0.333333333,1.0,0
JMAN_16719774,2023-02-17,2100.0,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,2760.0,2100.0,5.0,0.0,0.0,0
JMAN_2405792,2023-02-10,5844.48,1,1,1,0,0,0,0,18,1,1000 - 4999,1,0,0,0,0,1,0,0,1,6712.32,5844.48,3.0,0.0,1.0,0
JMAN_2475298,2023-01-20,58356.0,1,1,0,100,0,0,0,17,2,Oct-49,1,0,0,0,0,1,0,0,0,43722.0,58356.0,27.0,0.272727273,0.814814815,1
JMAN_2445988,2023-03-10,2160.0,1,1,0,0,10,0,0,17,6,Oct-49,0,0,1,0,1,0,0,0,0,2160.0,2160.0,9.0,0.0,1.0,0
JMAN_9004544,2023-03-17,108.0,0,0,0,0,6,0,0,13,6,Oct-49,0,1,0,0,0,1,0,0,0,108.0,108.0,1.0,0.0,1.0,0
JMAN_2469242,2023-03-03,3399.12,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,1,0,0,3610.68,3399.12,6.0,0.0,1.0,0
JMAN_9016561,2023-01-27,216.0,0,0,0,0,6,0,0,17,5,01-Sep,0,1,0,0,0,1,0,0,0,216.0,216.0,2.0,0.0,1.0,0
JMAN_9028556,2023-01-13,228.0,1,0,0,0,9,0,0,16,5,01-Sep,0,0,1,0,0,1,0,0,0,228.0,228.0,1.0,0.0,1.0,0
JMAN_9022559,2023-02-24,43646.4,1,1,1,0,12,0,0,16,5,100 - 249,0,0,0,1,1,0,0,0,0,0.0,43646.4,50.0,0.0,0.16,1
JMAN_11075791,2023-01-27,708.0,1,0,0,0,6,0,0,6,1,100 - 249,0,1,0,0,1,0,0,0,0,708.0,708.0,1.0,0.0,1.0,0
JMAN_10190396,2023-03-10,18960.0,1,1,0,0,17,0,0,7,1,250 - 499,0,1,0,0,0,1,1,0,0,0.0,18960.0,20.0,0.142857143,0.7,1
JMAN_16875693,2023-03-10,696.0,1,1,0,0,0,0,0,17,1,Oct-49,0,0,1,0,0,1,0,0,0,696.0,696.0,2.0,0.0,0.0,0
JMAN_2468403,2023-03-10,60.0,0,0,0,0,8,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,0.0,60.0,1.0,0.0,1.0,1
JMAN_2475820,2023-02-17,221.64,1,0,0,0,11,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,231.48,221.64,1.0,0.0,1.0,0
JMAN_9119221,2023-01-27,176058.84,1,1,1,100,6,0,505,16,1,500 - 999,1,0,0,0,0,1,1,0,0,272677.8,176058.84,135.0,0.3,0.962962963,0
JMAN_9034089,2023-02-24,1068.0,1,1,0,0,12,0,0,17,2,100 - 249,0,0,1,0,1,0,0,0,0,1068.0,1068.0,1.0,0.0,1.0,0
JMAN_18410387,2023-02-24,840.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,840.0,840.0,2.0,0.0,0.0,0
JMAN_18362423,2023-02-17,456.0,1,0,0,0,0,0,0,17,1,01-Sep,0,1,0,0,0,1,0,0,0,456.0,456.0,2.0,0.0,0.0,0
JMAN_18410822,2023-02-24,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_9410413,2023-03-10,1295.04,1,1,1,0,10,0,0,14,3,Oct-49,0,0,1,0,0,1,0,0,0,0.0,1295.04,1.0,1.0,1.0,1
JMAN_2440850,2023-03-17,960.0,1,1,0,0,10,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,960.0,960.0,4.0,0.0,1.0,0
JMAN_9034116,2023-01-27,1452.0,1,1,0,0,8,0,0,16,3,Oct-49,0,0,1,0,0,1,0,0,0,1848.0,1452.0,1.0,1.0,1.0,0
JMAN_9026942,2023-03-24,3000.0,1,1,1,100,10,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,1380.0,3000.0,2.0,0.5,1.0,1
JMAN_9824831,2023-02-03,24199.56,1,1,0,0,7,1,2,10,3,01-Sep,0,0,1,0,0,1,0,0,0,0.0,24199.56,17.0,0.214285714,0.823529412,1
JMAN_2453360,2023-03-10,1800.0,1,0,0,0,8,0,1,17,5,Oct-49,0,0,1,0,0,1,0,0,0,1800.0,1800.0,6.0,0.166666667,1.0,0
JMAN_13756971,2023-01-13,10712.4,1,1,0,0,5,0,0,2,1,Oct-49,0,1,0,0,0,1,0,0,0,13272.0,10712.4,14.0,0.071428571,1.0,0
JMAN_9334156,2023-01-20,300.0,1,0,0,0,7,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0
JMAN_2475298,2023-01-06,58356.0,1,1,0,100,0,0,0,16,2,Oct-49,1,0,0,0,0,1,0,0,0,43722.0,58356.0,27.0,0.227272727,0.814814815,1
JMAN_9334156,2023-01-27,300.0,1,0,0,0,6,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0
JMAN_9014349,2023-01-13,84720.0,1,1,1,100,6,0,978,14,3,50 - 99,0,0,1,0,1,0,0,0,0,84720.0,84720.0,27.0,0.230769231,0.962962963,0
JMAN_2478786,2023-01-06,1632.0,1,1,0,0,7,0,0,16,5,01-Sep,0,0,1,0,0,1,0,0,0,1632.0,1632.0,2.0,0.0,1.0,0
JMAN_13178606,2023-02-03,85647.96,1,1,0,60,0,0,373,3,1,100 - 249,0,0,1,0,1,0,0,0,0,115884.0,85647.96,107.0,0.420560748,1.0,0
JMAN_15337243,2023-03-31,2832.0,1,1,0,0,8,1,0,1,1,100 - 249,0,0,1,0,1,0,0,0,0,5796.0,2832.0,4.0,0.25,1.0,0
JMAN_16138422,2023-03-24,168.0,1,0,0,0,10,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,1.0,0
JMAN_9001380,2023-01-13,60.0,0,0,0,0,6,0,0,15,5,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_2398184,2023-03-03,3000.0,1,0,0,0,10,0,0,17,4,Oct-49,0,0,1,0,0,1,0,0,0,3000.0,3000.0,10.0,0.0,0.5,0
JMAN_9000240,2023-01-13,437.4,1,1,0,0,5,0,0,16,5,01-Sep,1,0,0,0,0,1,0,0,0,442.56,437.4,1.0,0.0,1.0,0
JMAN_2477792,2023-03-03,408.0,1,1,0,0,4,0,0,17,5,01-Sep,0,1,0,0,0,1,0,0,0,0.0,408.0,1.0,0.0,1.0,1
JMAN_9014565,2023-01-13,228.0,1,0,0,0,9,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,228.0,228.0,1.0,0.0,1.0,0
JMAN_9011230,2023-02-24,1800.0,1,0,0,100,12,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,2220.0,1800.0,4.0,0.25,1.0,0
JMAN_18411651,2023-03-31,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_18409944,2023-02-17,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_2314120,2023-02-24,64.92,0,0,0,0,6,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,66.24,64.92,1.0,0.0,1.0,0
JMAN_9034076,2023-03-03,174.36,1,0,0,0,18,1,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,185.16,174.36,1.0,0.0,1.0,0
JMAN_11265556,2023-02-10,6468.0,1,0,0,0,10,0,0,17,1,250 - 499,0,1,0,0,0,1,1,0,0,6468.0,6468.0,11.0,0.0,0.636363636,0
JMAN_2478556,2023-02-10,20400.0,1,1,0,100,12,0,0,13,1,01-Sep,0,0,1,0,0,1,0,0,0,26055.0,20400.0,20.0,0.533333333,0.75,0
JMAN_2480951,2023-02-17,591.0,1,0,0,0,11,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,617.16,591.0,2.0,0.5,1.0,0
JMAN_2448264,2023-03-10,9360.0,1,1,0,0,10,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,8424.0,9360.0,10.0,0.1,1.0,1
JMAN_10951284,2023-01-06,36828.0,1,1,0,0,3,1,14,6,1,5000+,1,0,0,0,0,1,0,0,1,36828.0,36828.0,31.0,0.0,0.64516129,0
JMAN_2460628,2023-01-27,6367.92,1,1,0,100,0,0,66,16,1,Oct-49,1,0,0,0,0,1,0,0,0,6442.44,6367.92,5.0,0.5,0.8,0
JMAN_2452060,2023-02-10,8312.04,1,1,0,0,0,0,4,17,5,Oct-49,1,0,0,0,1,0,0,0,0,8473.08,8312.04,10.0,0.1,1.0,0
JMAN_1009797,2023-01-20,12744.0,1,1,0,0,7,0,0,26,4,5000+,0,0,1,0,0,1,0,1,0,12744.0,12744.0,18.0,0.0,1.0,0
JMAN_2466490,2023-01-06,1308.0,1,1,0,0,7,0,0,16,3,Oct-49,0,0,1,0,0,1,0,0,0,1308.0,1308.0,1.0,0.0,1.0,0
JMAN_9003564,2023-03-24,3923.76,1,1,0,0,0,0,0,17,6,Oct-49,1,0,0,0,1,0,0,0,0,4019.16,3923.76,7.0,0.142857143,1.0,0
JMAN_2481392,2023-03-31,300.0,1,0,0,0,7,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0
JMAN_18410798,2023-03-03,168.0,1,0,0,0,0,0,0,17,1,500 - 999,0,1,0,0,0,1,0,1,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_9018227,2023-01-06,1308.0,1,1,0,0,5,0,0,16,3,100 - 249,0,1,0,0,1,0,0,0,0,1308.0,1308.0,1.0,1.0,1.0,0
JMAN_9039356,2023-02-10,61944.0,1,1,1,100,1,0,0,16,4,500 - 999,0,1,0,0,0,1,1,0,0,74760.0,61944.0,58.0,0.267857143,0.965517241,0
JMAN_2357251,2023-02-10,180.0,0,0,0,0,0,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,180.0,180.0,3.0,0.0,1.0,0
JMAN_14850175,2023-01-20,13104.0,1,1,0,0,0,0,0,1,1,250 - 499,0,0,1,0,0,1,1,0,0,13104.0,13104.0,12.0,0.0,0.75,0
JMAN_9321490,2023-03-03,7128.0,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,7128.0,7128.0,6.0,0.2,0.833333333,0
JMAN_9005620,2023-02-10,1608.0,1,1,0,0,12,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,1824.0,1608.0,3.0,0.333333333,1.0,0
JMAN_2467880,2023-03-31,63.72,0,0,0,0,5,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,65.28,63.72,1.0,0.0,1.0,0
JMAN_9042513,2023-02-24,60.0,0,0,0,0,0,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,0.0,60.0,1.0,0.0,1.0,1
JMAN_10112853,2023-02-10,2469.6,1,1,0,0,1,0,0,10,2,01-Sep,0,1,0,0,0,1,0,0,0,0.0,2469.6,3.0,0.0,1.0,1
JMAN_2474033,2023-03-31,336.0,1,0,0,0,7,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,336.0,336.0,1.0,0.0,1.0,0
JMAN_11249333,2023-02-10,2376.0,1,1,0,100,0,0,0,6,1,50 - 99,0,0,0,1,1,0,0,0,0,0.0,2376.0,2.0,1.0,1.0,1
JMAN_54374,2023-03-24,11766.12,1,1,1,0,0,0,0,16,1,500 - 999,1,0,0,0,0,1,1,0,0,0.0,11766.12,9.0,0.111111111,1.0,1
JMAN_18390619,2023-02-03,348.0,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,348.0,348.0,1.0,0.0,0.0,0
JMAN_9016394,2023-02-24,1008.0,1,1,0,0,12,0,0,17,6,Oct-49,0,0,1,0,0,1,0,0,0,1260.0,1008.0,3.0,0.0,1.0,0
JMAN_18173797,2023-02-17,228.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,228.0,228.0,1.0,0.0,0.0,0
JMAN_9024511,2023-01-20,792.0,1,0,0,0,2,0,0,16,5,Oct-49,0,1,0,0,0,1,0,0,0,792.0,792.0,2.0,0.0,1.0,0
JMAN_2431263,2023-03-24,3984.0,1,0,0,0,8,0,0,17,5,01-Sep,0,1,0,0,1,0,0,0,0,3984.0,3984.0,8.0,0.428571429,0.875,0
JMAN_18410406,2023-02-10,168.0,1,0,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_2304165,2023-01-06,216.0,0,0,0,0,6,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,216.0,216.0,2.0,0.0,1.0,0
JMAN_2304165,2023-03-10,216.0,0,0,0,0,9,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,264.0,216.0,2.0,0.0,1.0,0
JMAN_9277805,2023-03-31,3888.0,1,1,1,100,11,0,0,14,3,100 - 249,0,1,0,0,1,0,0,0,0,0.0,3888.0,3.0,1.0,1.0,1
JMAN_2453288,2023-01-27,960.0,1,1,0,0,8,0,0,17,4,Oct-49,1,0,0,0,1,0,0,0,0,5340.0,960.0,1.0,1.0,1.0,0
JMAN_9003431,2023-01-06,6600.0,1,0,0,0,0,0,0,16,3,Oct-49,1,0,0,0,1,0,0,0,0,6900.0,6600.0,22.0,0.045454545,1.0,0
JMAN_14519900,2023-03-24,2376.0,1,1,0,100,11,0,0,2,1,Oct-49,0,1,0,0,0,1,0,0,0,2760.0,2376.0,2.0,1.0,1.0,0
JMAN_2464819,2023-01-20,1908.0,1,1,1,0,8,0,0,16,7,Oct-49,0,1,0,0,0,1,0,0,0,1908.0,1908.0,1.0,0.0,1.0,0
JMAN_9014349,2023-02-17,84720.0,1,1,1,67,11,0,3186,15,3,50 - 99,0,0,1,0,1,0,0,0,0,84720.0,84720.0,27.0,0.461538462,0.962962963,0
JMAN_2470882,2023-03-17,3924.0,1,1,0,100,6,0,0,17,3,01-Sep,0,1,0,0,0,1,0,0,0,3336.0,3924.0,3.0,0.666666667,1.0,1
JMAN_11604060,2023-03-03,1133.04,1,0,0,0,18,1,0,5,1,01-Sep,1,0,0,0,0,1,0,0,0,1203.6,1133.04,2.0,0.0,0.5,0
JMAN_2461772,2023-01-27,128.64,0,0,0,0,8,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,130.2,128.64,2.0,0.0,1.0,0
JMAN_10489734,2023-03-31,240.0,1,1,0,0,8,0,0,11,3,100 - 249,1,0,0,0,0,1,0,1,0,240.0,240.0,1.0,0.0,1.0,0
JMAN_15702888,2023-03-17,684.0,1,0,0,0,0,0,0,1,1,100 - 249,0,0,1,0,1,0,0,0,0,684.0,684.0,3.0,0.0,1.0,0
JMAN_2439899,2023-02-10,9117.24,1,1,0,0,10,1,0,17,4,100 - 249,1,0,0,0,1,0,0,0,0,4686.72,9117.24,9.0,0.0,1.0,1
JMAN_11272416,2023-03-03,9600.0,1,1,0,0,18,1,21,6,1,100 - 249,0,0,1,0,1,0,0,0,0,9600.0,9600.0,10.0,0.2,1.0,0
JMAN_18409527,2023-02-17,228.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,228.0,228.0,1.0,0.0,0.0,0
JMAN_16079210,2023-01-06,504.0,1,0,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,504.0,504.0,3.0,0.0,0.0,0
